content,score,sentiment,cleaned_content
proses nya cepet banget mantap,5,Positif,proses nya cepet banget mantap
"proses lumayan cepat, tapi pajak naik 🫠",5,Positif,proses lumayan cepat tapi pajak naik
makasih,5,Positif,makasih
proses yang termasuk mudah tanpa harus antri..👍🏻👍🏻 saya harap perbaikan jalan selalu di utamakan..,5,Positif,proses yang termasuk mudah tanpa harus antri saya harap perbaikan jalan selalu di utamakan
dulu pas masih Samsat Cimahi suka dapat plastik STNK sekarang dari Samsat cianjur tidak dapat plastiknya.,5,Positif,dulu pas masih samsat cimahi suka dapat plastik stnk sekarang dari samsat cianjur tidak dapat plastiknya
PROSES CEPAT DAN PENGIRIMAN JUGA CEPAT,5,Positif,proses cepat dan pengiriman juga cepat
verifikasi gagal terus. keterangan foto KTP harus sama sama foto selfe ga logis. foto KTP ga senyum di foto verifikasi harus senyum. hasil ga match terus. aplikasi gagal,1,Negatif,verifikasi gagal terus keterangan foto ktp harus sama sama foto selfe ga logis foto ktp ga senyum di foto verifikasi harus senyum hasil ga match terus aplikasi gagal
ajibb,5,Positif,ajibb
"udah 14 hari stnk ga dikirim kirim dan gaada info di aplikasinya terkait progres pengiriman, saran aja diaplikasi itu bisa chat denga CS atau admin atau pengurus jadi kalo ada trouble kayak gini user bisa tanya dan dapat jawaban jelas bukan malah live chat dengan AI",1,Negatif,sudah hari stnk ga dikirim kirim dan gaada info di aplikasinya terkait progres pengiriman saran saja diaplikasi itu bisa chat denga cs atau admin atau pengurus jadi kalau ada trouble kayak gini user bisa tanya dan dapat jawaban jelas bukan malah live chat dengan ai
sangat membantu dan mempermudah 👍🏻👍🏻,5,Positif,sangat membantu dan mempermudah
"wah sumpah puas bgt , perdana bayar pajak melalui online , gk ribet proses nya mudah , gk ada embel² , cuma nambah ongkir doang....pengiriman nya juga cepat , gk ngebuang waktu di jalan + ngantri , cukup melalui hp ...klo bisa yg 5 tahun sekali ( ganti kaleng ) juga bisa via online , jd gk ribet ngantur waktu...",5,Positif,wah sumpah puas banget perdana bayar pajak melalui online tidak ribet proses nya mudah tidak ada embel² cuma nambah ongkir doangpengiriman nya juga cepat tidak ngebuang waktu di jalan ngantri cukup melalui hp kalau bisa yang tahun sekali ganti kaleng juga bisa via online jadi tidak ribet ngantur waktu
"masyaallah bangett baru kemarin 13 februari bayar pajak pakai aplikasi ini pertama kali dan hari ini 14 februari udah sampai ditempat lagi dengan aman, gercep banget.. terimakasih sudah membantu 🙏🏻👍🏻⭐⭐⭐⭐⭐",5,Positif,masyaallah bangett baru kemarin februari bayar pajak pakai aplikasi ini pertama kali dan hari ini februari sudah sampai ditempat lagi dengan aman gercep banget terimakasih sudah membantu
"aplikasi yang berguna untuk pembayaran pajak tahunan dan sangat mudah dalam proses pembayarannya dan pengiriman dokumen ke rumah,sangat membantu dan mudah.",5,Positif,aplikasi yang berguna untuk pembayaran pajak tahunan dan sangat mudah dalam proses pembayarannya dan pengiriman dokumen ke rumahsangat membantu dan mudah
asli ngebantu banget buat yang ngerantau,5,Positif,asli ngebantu banget buat yang ngerantau
cukup baik dan mudah,5,Positif,cukup baik dan mudah
cek apapun tidak bisa,1,Negatif,cek apapun tidak bisa
sangat membantu,5,Positif,sangat membantu
"kenapa yg versi 2 ini gak bosa prosesnya...begitu di klik nomor kendaraan, langsung ada tulisannya Gagal memproses",1,Negatif,kenapa yang versi ini tidak bosa prosesnyabegitu di klik nomor kendaraan langsung ada tulisannya gagal memproses
good job,5,Positif,good job
sangat membantu dalam membayar pajak kendaraan..,5,Positif,sangat membantu dalam membayar pajak kendaraan
mempermudah proses perpanjangan pajak,5,Positif,mempermudah proses perpanjangan pajak
mantap gak ribet antri,4,Positif,mantap tidak ribet antri
bagus luar biasa cepat sangat membantu saya terimakasih 🙏,5,Positif,bagus luar biasa cepat sangat membantu saya terimakasih
Mudah2an diaplikasikan.... trmksh,5,Positif,mudahan diaplikasikan trmksh
tolong fitur nya di kembangkan lebih lagi secepatnya,5,Positif,tolong fitur nya di kembangkan lebih lagi secepatnya
keren... top top....,5,Positif,keren top top
proses mudah cuman lama di pengiriman,5,Positif,proses mudah cuman lama di pengiriman
ga matut cek pajak aja ga bisa²,1,Negatif,ga matut cek pajak saja ga bisa²
proses cepat dan sangat mudah lgsg dikirim ke rumah jadi kita ga perlu repot repot antri di kantor samsat,5,Positif,proses cepat dan sangat mudah lgsg dikirim ke rumah jadi kita ga perlu repot repot antri di kantor samsat
payah aplikasi blm siap pakai ini mah. benahi dlu sistem nya baru diluncurkan.,1,Negatif,payah aplikasi belum siap pakai ini mah benahi dlu sistem nya baru diluncurkan
"mantap bayar pajak gak harus antri,tinggal duduk doang di rumah juga bisa,makin mudah,mantapp pokoknya",5,Positif,mantap bayar pajak tidak harus antritinggal duduk doang di rumah juga bisamakin mudahmantapp pokoknya
"sangat bagus dan bermanfaat buat orang tidak bisa datang ke samsat, cuma pengirimannya agak lama, tolongan sistem pengirimannya diperbaiki ...terimakasih",5,Positif,sangat bagus dan bermanfaat buat orang tidak bisa datang ke samsat cuma pengirimannya agak lama tolongan sistem pengirimannya diperbaiki terimakasih
sangat sangat membantu,5,Positif,sangat sangat membantu
keren..sangat membantu saya dalam membayar pajak tidak harus ke kantor...cukup lewat hp..pembayaran pajak bisa dilakukan dan diantar ke alamat untuk STNK yang baru.. kereeen sih mantap,5,Positif,kerensangat membantu saya dalam membayar pajak tidak harus ke kantorcukup lewat hppembayaran pajak bisa dilakukan dan diantar ke alamat untuk stnk yang baru kereeen sih mantap
"proses mudah, pengiriman dokumen cepat... registrasi hari rabu. dokumen hari Jum'at sampai.... mantap",5,Positif,proses mudah pengiriman dokumen cepat registrasi hari rabu dokumen hari jumat sampai mantap
"praktis, mudah dan cara daftarnya juga mudah... sangat membantu sekali disaat tidak ada yg bisa membantu pergi k samsat utk ngurusin",5,Positif,praktis mudah dan cara daftarnya juga mudah sangat membantu sekali disaat tidak ada yang bisa membantu pergi k samsat untuk ngurusin
cepat....mudah,5,Positif,cepatmudah
memudahkan dan dimudahkan terimakasih atas pelayanan primanya,5,Positif,memudahkan dan dimudahkan terimakasih atas pelayanan primanya
"bagus, sangat membantu, untuk yang sibuk, STNK langsung di kirim ke alamat",5,Positif,bagus sangat membantu untuk yang sibuk stnk langsung di kirim ke alamat
aplikasi yg sangat bermanfaat.. pengiriman cukup cepat,5,Positif,aplikasi yang sangat bermanfaat pengiriman cukup cepat
memudahkan,5,Positif,memudahkan
"jangan percaya sama ulasan bintang 5, itu bot semua, sya sudah coba sendiri Rumah saya jaraknya sama samsat ga ada 5km tp sya mau coba lewat aplikasi untuk perpanjang STNK motor dan mobil, proses supaya bisa sampe rumah itu 14 HARI LUAR BIASA BURUK",1,Negatif,jangan percaya sama ulasan bintang itu bot semua sya sudah coba sendiri rumah saya jaraknya sama samsat ga ada kamu tapi sya mau coba lewat aplikasi untuk perpanjang stnk motor dan mobil proses supaya bisa sampe rumah itu hari luar biasa buruk
sangat membantu sekali,5,Positif,sangat membantu sekali
"sangat membantu, tingkat terus pelayanannya. Klo bisa free ongkir 👍",5,Positif,sangat membantu tingkat terus pelayanannya kalau bisa free ongkir
mantap lah,5,Positif,mantap lah
"Lebih simple, gak capek antri di samsat Tinggal klik langsung sampe STNK nya",5,Positif,lebih simple tidak capek antri di samsat tinggal klik langsung sampe stnk nya
"sangat membantu saat di luar provinsi gak mesti pulang buat bayar pajak, cepatt proses sampe pengiriman nya",5,Positif,sangat membantu saat di luar provinsi tidak mesti pulang buat bayar pajak cepatt proses sampe pengiriman nya
simpel nggk usah ke samsat,5,Positif,simpel nggk usah ke samsat
mantap bisa diantar dan di urus meski beda pulau,5,Positif,mantap bisa diantar dan di urus meski beda pulau
mantaaaapppp,5,Positif,mantaaaapppp
"terimakasih memudahkan kami,proses 9 hari, yang kurang hanya live chat nya yang tidak pernah respon, mohon diperbaiki untuk live chatnya",4,Positif,terimakasih memudahkan kamiproses hari yang kurang hanya live chat nya yang tidak pernah respon mohon diperbaiki untuk live chatnya
cumn 3 hari langsung di antar ke rumah 🏡... semoga memberikan pelayanan yang terbaik bagi masyarakat...,5,Positif,cumn hari langsung di antar ke rumah semoga memberikan pelayanan yang terbaik bagi masyarakat
terima kasih,5,Positif,terima kasih
"Alhamdulillah mempermudah segala urusan walau ada diluar kota tp msh bisa melaksanakan kewajiban membayar pajak kendaraan. terbaik,terima kasih banyak.",5,Positif,alhamdulillah mempermudah segala urusan walau ada diluar kota tapi masih bisa melaksanakan kewajiban membayar pajak kendaraan terbaikterima kasih banyak
bagus proses nya cepat gk ribet,5,Positif,bagus proses nya cepat tidak ribet
sangat membantu sekali.gk usah antri di samsat dokumen langsung di kirim sampe rumah.trimakasih,5,Positif,sangat membantu sekaligk usah antri di samsat dokumen langsung di kirim sampe rumahtrimakasih
Alhamdulillah menjadi mudah...,5,Positif,alhamdulillah menjadi mudah
Cepat aMan Terpercaya,5,Positif,cepat aman terpercaya
"pembayaran tanggal 02 dan diterima tgl 13 Februari 2026. Bukan 3 hari, tapi 11 hari, mungkin karena dikirim ke daerah lain. Dirobah saja prediksi 3 hari menjadi >1 minggu.Juga dipermudah dan diperlancar saja proses penerimaan pajak tahunan maupun yang 5 tahunan (usul bisa melalui signal lansung) agar negara kita terbantu oleh para wajib pajak yang setia/taat.",4,Positif,pembayaran tanggal dan diterima tgl februari bukan hari tapi hari mungkin karena dikirim ke daerah lain dirobah saja prediksi hari menjadi minggujuga dipermudah dan diperlancar saja proses penerimaan pajak tahunan maupun yang tahunan usul bisa melalui signal lansung agar negara kita terbantu oleh para wajib pajak yang setiataat
mantap,5,Positif,mantap
"Aplikasi ngga jelas, udah seminggu ngga bisa bayar pajak kendaraan, Hubungi live chat. mohon maaf semua agent tidak ada di lokasi. KOCAG!!!",1,Negatif,aplikasi ngga jelas sudah seminggu ngga bisa bayar pajak kendaraan hubungi live chat mohon maaf semua agent tidak ada di lokasi kocag
Alhamdulillah proses bayar pajak lebih mudah,5,Positif,alhamdulillah proses bayar pajak lebih mudah
walaupun proses lumayan lama 3 baru nyampai rumah tapi okee lah untuk yang tidak ada waktu ke kantor,5,Positif,walaupun proses lumayan lama baru nyampai rumah tapi okee lah untuk yang tidak ada waktu ke kantor
proses pengirimannya terlalu lama.lebih dari 1minggu.,2,Negatif,proses pengirimannya terlalu lamalebih dari minggu
lemot & sering bug.,1,Negatif,lemot sering bug
bagus,5,Positif,bagus
"setelah di update malah kacau, layar tampilan warnanya putih jd susah di baca gak kelihatan keterangannya, perlu di tingkatkan lg, dan untuk pengiriman kok makin mahal tp lama",2,Negatif,setelah di update malah kacau layar tampilan warnanya putih jadi susah di baca tidak kelihatan keterangannya perlu di tingkatkan lg dan untuk pengiriman kok makin mahal tapi lama
Di versi terbaru ada tambahan fitur yang bagus tapi belum berfungsi. Semoga di update berikutnya sudah bisa. Makin mempermudah bayar pajak. 👍👍👍,5,Positif,di versi terbaru ada tambahan fitur yang bagus tapi belum berfungsi semoga di update berikutnya sudah bisa makin mempermudah bayar pajak
Tinggal pegang hp duduk santai di rumah tanpa antri.. transaksi berhasil 3 hari di kirim deh sama pos,5,Positif,tinggal pegang hp duduk santai di rumah tanpa antri transaksi berhasil hari di kirim deh sama pos
"Segini dulu, walaupun dokumennya tetap sampai tapi prosesnya lama sekali,saya proses tgl 29 sampainya tgl 13,semoga bisa lebih baik lagi",4,Positif,segini dulu walaupun dokumennya tetap sampai tapi prosesnya lama sekalisaya proses tgl sampainya tgl semoga bisa lebih baik lagi
Aplikasi di update malah suruh validasi NIK terus. dulu awalnya bagus 2X pakai aplikasi ini,1,Negatif,aplikasi di update malah suruh validasi nik terus dulu awalnya bagus x pakai aplikasi ini
"cek pajak gk bisa, tp nagih pajak paling gercep 🤡",1,Negatif,cek pajak tidak bisa tapi nagih pajak paling gercep
good service,5,Positif,good service
"ini kenapa sudah 2 hari saya coba 3 kendaraan ketika mau bayar tidak di temukan teruss, komplen ke cs. gk memberi solusi sama sekali",1,Negatif,ini kenapa sudah hari saya coba kendaraan ketika mau bayar tidak di temukan teruss komplen ke cs tidak memberi solusi sama sekali
sangatttttt membantu sekali....tinggal duduk manis di rumah tau2 sdh dikirim...tks bnyakkk,5,Positif,sangatttttt membantu sekalitinggal duduk manis di rumah tau sudah dikirimtks bnyakkk
aplikasi terpercaya,5,Positif,aplikasi terpercaya
cukup membantu,4,Positif,cukup membantu
"aplikasi ini belum siap. mau cek tagihan pajak aja susah. jawaban mesin "" Mohon maaf layanan belum tersedia """,2,Negatif,aplikasi ini belum siap mau cek tagihan pajak saja susah jawaban mesin mohon maaf layanan belum tersedia
sangat efisien,5,Positif,sangat efisien
fitur bayar pajak tidak dapat digunakan.,1,Negatif,fitur bayar pajak tidak dapat digunakan
"dokumennya lama dikirim (lebih dari sebulan dan harus lapor dulu baru dikirim), kode bayar selalu invalid ngak bisa transaksi, apalah yg mau ditanggungjawankan kalau tidak bisa menangani keluhan pelanggan",1,Negatif,dokumennya lama dikirim lebih dari sebulan dan harus lapor dulu baru dikirim kode bayar selalu invalid ngak bisa transaksi apalah yang mau ditanggungjawankan kalau tidak bisa menangani keluhan pelanggan
mantap,5,Positif,mantap
sudah beberapa kali verifikasi tapi tetap gagal juga,1,Negatif,sudah beberapa kali verifikasi tapi tetap gagal juga
terima kasih signal bayar pajak kendaraan tidak perlu ke kantor samsat lebih mudah dan simpel surat langsung diantar kerumahh terima kasih..,5,Positif,terima kasih signal bayar pajak kendaraan tidak perlu ke kantor samsat lebih mudah dan simpel surat langsung diantar kerumahh terima kasih
"mantap.. mudah dan cepat,, tapi alangkah baiknya pembayaran pajak kendaraan atas nama orang lain yang bukan keluarga juga bisa dilakukan di sini.. karena tidak semua orang bisa beli kendaraan baru atas nama sendiri",5,Positif,mantap mudah dan cepat tapi alangkah baiknya pembayaran pajak kendaraan atas nama orang lain yang bukan keluarga juga bisa dilakukan di sini karena tidak semua orang bisa beli kendaraan baru atas nama sendiri
"FIX, YANG KASIH BINTANG 5 ORANG DALAM SEMUA!!! aplikasi gak jelas, lemot brutal sih ini, niat mau mempermudah malah tambah sulit aja, capek nunggu aja, baik antri di samsat aja, tolong di monitor aplikasinya, gak guna!",1,Negatif,fix yang kasih bintang orang dalam semua aplikasi tidak jelas lemot brutal sih ini niat mau mempermudah malah tambah sulit saja capek nunggu saja baik antri di samsat saja tolong di monitor aplikasinya tidak guna
"mau bayar pajak loading terus, ujung-ujungnya layanan tidak tersedia",1,Negatif,mau bayar pajak loading terus ujungujungnya layanan tidak tersedia
"Amat sangat lama, percuma pake yang express tapi dateng nya tetep lama",1,Negatif,amat sangat lama percuma pakai yang express tapi dateng nya tetep lama
prosesnya cepat dan mudah . 🙏👍,5,Positif,prosesnya cepat dan mudah
"Aplikasi yg bisa dipercaya, saya sudah 3 kali bayar pajak kendaraan dan berhasil. STNK langsung dikirim ke alamat yg kita inginkan dgn biaya yg menyesuaikan dgn alamat pengiriman. Saya tau aplikasi ini dr youtuber Fitra Eri. Salam berbagi info positif dan sukses selalu utk POLRI yg semakin luar biasa dlm pelayanan.",5,Positif,aplikasi yang bisa dipercaya saya sudah kali bayar pajak kendaraan dan berhasil stnk langsung dikirim ke alamat yang kita inginkan dengan biaya yang menyesuaikan dengan alamat pengiriman saya tau aplikasi ini dari youtuber fitra eri salam berbagi info positif dan sukses selalu untuk polri yang semakin luar biasa dalam pelayanan
sigap cepat terimakasi,5,Positif,sigap cepat terimakasi
"Aplikasi ga jelas. foto KTP ga senyum verivikasi suruh senyum ya jelas ga sesuai lah,,,, Bodol",1,Negatif,aplikasi ga jelas foto ktp ga senyum verivikasi suruh senyum ya jelas ga sesuai lah bodol
