content,score,sentiment,cleaned_content
"ga guna banget nih aplikasi, cuma sekedar formalitas doang tapi fungsinya ga ada sama sekali 😹",1,Negatif,ga guna banget nih aplikasi cuma sekedar formalitas doang tapi fungsinya ga ada sama sekali
"Applikasi busuk,buka kamera depan aja gelap.Padahal pakai applikasi kamera hp ya normal aja,gk mungkin juga semua org bisa scan barcode.Applikasi sampah",1,Negatif,applikasi busukbuka kamera depan saja gelappadahal pakai applikasi kamera hp ya normal ajagk mungkin juga semua org bisa scan barcodeapplikasi sampah
"aplikasi bapuk ,scan wajah lama, buat akun harus offline",1,Negatif,aplikasi bapuk scan wajah lama buat akun harus offline
aplikasi ampas,1,Negatif,aplikasi ampas
bukannya tambah mudah ini mah tambah sulit,1,Negatif,bukannya tambah mudah ini mah tambah sulit
"indonesia belum siap digitalisasi,, ribet harus kedukcapil inilah itulah,, kalau belum punya database yg memadai jangan maksa,, buang² anggaran doang",5,Positif,indonesia belum siap digitalisasi ribet harus kedukcapil inilah itulah kalau belum punya database yang memadai jangan maksa buang² anggaran doang
buruk susah digunakan,1,Negatif,buruk susah digunakan
tidak berfungsi dengan baik,1,Negatif,tidak berfungsi dengan baik
Aplikasix lemmot. lebih lemot dari pada jalannya siput.,1,Negatif,aplikasix lemmot lebih lemot dari pada jalannya siput
puas mantap pelayanan petugasnya,5,Positif,puas mantap pelayanan petugasnya
aplikasi GK jelas,1,Negatif,aplikasi tidak jelas
gimana sih ini aplikasi namanya aplikasi online tapi kalo mau daftar harus offline,1,Negatif,gimana sih ini aplikasi namanya aplikasi online tapi kalau mau daftar harus offline
"tolong diperbaiki, suka keluar sendiri, tiba2 ga bisa masuk/ke ditek.. harus masuk ke pendaftaran lg trus, harus foto segala macam lg, jdi susah dan malas.",2,Negatif,tolong diperbaiki suka keluar sendiri tiba ga bisa masukke ditek harus masuk ke pendaftaran lg trus harus foto segala macam lg jdi susah dan malas
bagus 100/00,5,Positif,bagus
"kenapa harus scan qr code , kalau data yang di input sudah sesuai dengan wajah kan sudah cukup apalagi di tambah lagi opsi scan KTP (saat ini gak ada), scan qr code di tempat saya kelewat antri dan terkadang mesin error dan jarak ke kantor kecamatan dan disdukcapil jauh",1,Negatif,kenapa harus scan qr code kalau data yang di input sudah sesuai dengan wajah kan sudah cukup apalagi di tambah lagi opsi scan ktp saat ini tidak ada scan qr code di tempat saya kelewat antri dan terkadang mesin error dan jarak ke kantor kecamatan dan disdukcapil jauh
"mempermudah, g perlu buka dompet buat mellihat indititas kita nice",5,Positif,mempermudah g perlu buka dompet buat mellihat indititas kita nice
"bisa digunakan dengan baik. syaratnya hrs datang k dukcapil, n d aktivasi oleh petugasnya langsung. semoga sistem keamanannya benar2 aman.",4,Positif,bisa digunakan dengan baik syaratnya hrs datang k dukcapil n d aktivasi oleh petugasnya langsung semoga sistem keamanannya benar aman
"aplikasi macam apa ini, masa daftar harus lewat offline, trus fungsinya aplikasi ini dibikin buat apa, gak jelas",1,Negatif,aplikasi macam apa ini masa daftar harus lewat offline trus fungsinya aplikasi ini dibikin buat apa tidak jelas
gw mau cetak KK anak gw lah cuma barcode doang masa iya harus nyetak ke kelurahan tholol amat...buka pelayanan cuma loading doang ..GK di online GK ftaneg langsung kebluk GK guna birokrasinya,1,Negatif,saya mau cetak kk anak saya lah cuma barcode doang masa iya harus nyetak ke kelurahan tholol amatbuka pelayanan cuma loading doang tidak di online tidak ftaneg langsung kebluk tidak guna birokrasinya
parah vermuk aja gak bisa2 coba benerin dong bikin ribet kalo begitu,1,Negatif,parah vermuk saja tidak bisa coba benerin dong bikin ribet kalau begitu
"bukannya mempermudah, malah sebaliknya.",1,Negatif,bukannya mempermudah malah sebaliknya
gimana sih udh bener juga masukin pin nya masih aja muncul pin salah hadehhh🤦🏻🤦🏻,1,Negatif,gimana sih sudah bener juga masukin pin nya masih saja muncul pin salah hadehhh
mantap luar biasa dan seharusnya mudah untuk mendapatkan orderan maxim secepatnya masuk ke aplikasi akun saya,5,Positif,mantap luar biasa dan seharusnya mudah untuk mendapatkan orderan maxim secepatnya masuk ke aplikasi akun saya
"aplikasi gak jelas, harusnya bisa untuk semua versi android, lo mikir lah pke otak",1,Negatif,aplikasi tidak jelas harusnya bisa untuk semua versi android lo mikir lah pke otak
Pas mau foto tidak bisa,1,Negatif,pas mau foto tidak bisa
loading terlalu lemot,5,Positif,loading terlalu lemot
"Jaman sekarang harus Scan barcode dengan petugas?? Mempersulit saja, generate langsung kan bisa.",1,Negatif,jaman sekarang harus scan barcode dengan petugas mempersulit saja generate langsung kan bisa
cukup baik sih tapi jangan daftar lagi ya soalnya males banget datang ke kantor Capil nya,4,Positif,cukup baik sih tapi jangan daftar lagi ya soalnya males banget datang ke kantor capil nya
enek doang isinya. ngapain harus ke dukcapil,1,Negatif,enek doang isinya ngapain harus ke dukcapil
kerren pelayanan,5,Positif,kerren pelayanan
ribet,1,Negatif,ribet
"aplikasi ga guna, ngapain sih buat apk gini kalo ga bisa di gunain buang2 uang rakyat aja bisa nya ga guna",1,Negatif,aplikasi ga guna ngapain sih buat aplikasi gini kalau ga bisa di gunain buang uang rakyat saja bisa nya ga guna
"aplikasi ini fungsinya cuman satu yaitu, suruh kita daftar secara offline...Indonesia...Indonesia",1,Negatif,aplikasi ini fungsinya cuman satu yaitu suruh kita daftar secara offlineindonesiaindonesia
awas ati2 aplikasi penipuan ini,1,Negatif,awas ati aplikasi penipuan ini
gabisa login QR nya gimana,1,Negatif,gabisa login qr nya gimana
Alhamdulillah berguna bagi saya.,5,Positif,alhamdulillah berguna bagi saya
kurang maksimal,1,Negatif,kurang maksimal
punya saya tidak bisa masuk knp ini,1,Negatif,punya saya tidak bisa masuk knp ini
seringkali sulit diakses,1,Negatif,seringkali sulit diakses
aplikasinya kadang gk sa d buka dgn alasan jarigan terputus padahal jaringan hp saya aman aman aja . tolong di perbaiki lagi,4,Positif,aplikasinya kadang tidak sa d buka dengan alasan jarigan terputus padahal jaringan hp saya aman aman saja tolong di perbaiki lagi
kenapa saat mendaftar gagal selalu?,2,Negatif,kenapa saat mendaftar gagal selalu
"aplikasi bosok hapus aja gk guna,, pin udah bener tetep aja salah,👍",1,Negatif,aplikasi bosok hapus saja tidak guna pin sudah bener tetep saja salah
Sangat bagus,5,Positif,sangat bagus
"tidak bisa login, verifikasi pin gagal. padahal sudah benar dan sesuai",1,Negatif,tidak bisa login verifikasi pin gagal padahal sudah benar dan sesuai
gak bisa login lagi gimana ini,2,Negatif,tidak bisa login lagi gimana ini
"busuk banget, dana yang dipakai buat apa sih?",1,Negatif,busuk banget dana yang dipakai buat apa sih
ini kenapa susah banget di bukaaaaaa,1,Negatif,ini kenapa susah banget di bukaaaaaa
"bego yang bikin aplikasi, bikin repot",1,Negatif,bego yang bikin aplikasi bikin repot
aplikasi ga guna ga jelassss,1,Negatif,aplikasi ga guna ga jelassss
ga jelas!,1,Negatif,ga jelas
kaga bisa di pencet pas foto,2,Negatif,kaga bisa di pencet pas foto
"Peluncuran aplikasi yang sia-sia dan tidak rekomendasi, pendaftran online mewajibkan untuk melakukan scan barcode, tetapi untuk mendapatkan barcode tidak dikirimkan melalui email terdaftar melainkan wajib berhadapan dengan petugas langsung untuk mendapatkan barcode untuk proses selanjutnya, artinya harus kekantor lagi. Jadi aplikasi ini tidak user friendly. Mungkin harus di evaluasi kembali yah Pak.",1,Negatif,peluncuran aplikasi yang siasia dan tidak rekomendasi pendaftran online mewajibkan untuk melakukan scan barcode tetapi untuk mendapatkan barcode tidak dikirimkan melalui email terdaftar melainkan wajib berhadapan dengan petugas langsung untuk mendapatkan barcode untuk proses selanjutnya artinya harus kekantor lagi jadi aplikasi ini tidak user friendly mungkin harus di evaluasi kembali yah pak
sangat membantu dalam administrasi,4,Positif,sangat membantu dalam administrasi
"Kenapa ke log out sendiri nih? padahal udah pernah daftar dan punya akun IKD, sekarang mau login aja susah banget harus pake foto wajah dan ga pernah terdeteksi wajah di frame!",1,Negatif,kenapa ke log out sendiri nih padahal sudah pernah daftar dan punya akun ikd sekarang mau login saja susah banget harus pakai foto wajah dan ga pernah terdeteksi wajah di frame
aplikasi tolol blom juga registrasi jawaban nya akun tidak di temukan,1,Negatif,aplikasi tolol blom juga registrasi jawaban nya akun tidak di temukan
"Aplikasi terlalu dipaksakan, padahal belum sempurna, seharusnya untuk data online bisa daftar secara mandiri secara online, smg kelak diperbaiki dan bintang juga saya rubah bila pelayanan sudah sempurna, untuk sementara masih saya kasih bintang 1 dulu, harap diperbaiki",1,Negatif,aplikasi terlalu dipaksakan padahal belum sempurna seharusnya untuk data online bisa daftar secara mandiri secara online smg kelak diperbaiki dan bintang juga saya rubah bila pelayanan sudah sempurna untuk sementara masih saya kasih bintang dulu harap diperbaiki
Tidak bisa memasukkan pin verivikasi padahal pin sudah benar sudah berkali kali salah. Di mohon untuk pengembangan jika ingin maju tolong perbaiki dulu masalahnya,1,Negatif,tidak bisa memasukkan pin verivikasi padahal pin sudah benar sudah berkali kali salah di mohon untuk pengembangan jika ingin maju tolong perbaiki dulu masalahnya
masih untuk datang kekantor dukcapil. firifikasi QR . sama aja bohong,1,Negatif,masih untuk datang kekantor dukcapil firifikasi qr sama saja bohong
tidak bisa dipergunakan,1,Negatif,tidak bisa dipergunakan
harus ke dukcapil scan kode QR nya. ribet,1,Negatif,harus ke dukcapil scan kode qr nya ribet
makin ga jelas data mudah dibobol mo masuk susah,1,Negatif,makin ga jelas data mudah dibobol mo masuk susah
"gajelas banget jir, ujung-ujungnya suruh ke kantor dukcapil, TRUS BUAT APAA APLIKASINYA puq1",1,Negatif,gajelas banget jir ujungujungnya suruh ke kantor dukcapil trus buat apaa aplikasinya puq
aplikasi ANCUR,1,Negatif,aplikasi ancur
"Gini Amat jadi WNI, aplikasi nya aja terkesan tidak berguna padahal yg kita semua Rakyat tau.....' ahh sdh lah ... Masuk syurga jalur wni",1,Negatif,gini amat jadi wni aplikasi nya saja terkesan tidak berguna padahal yang kita semua rakyat tau ahh sudah lah masuk syurga jalur wni
ini aplikasi susah amat digunainnya... boooos yg bener napah..,1,Negatif,ini aplikasi susah amat digunainnya boooos yang bener napah
"aku mengajuhkan pelayanan penambahan anggota keluarga udah 6 bulan gak ada respon, aplikasi ini gimana sih, atau jgn2 aplikasi ini jadi ajang korupsi bagi pemerintah,",1,Negatif,aku mengajuhkan pelayanan penambahan anggota keluarga sudah bulan tidak ada respon aplikasi ini gimana sih atau jgn aplikasi ini jadi ajang korupsi bagi pemerintah
Tiap sampai proses poto wajah aplikasi error.,1,Negatif,tiap sampai proses poto wajah aplikasi error
"sudah buat akun sdh pernah cek , sekarang tidak bisa di akses lagi sama seperti satu sehat..😡",1,Negatif,sudah buat akun sudah pernah cek sekarang tidak bisa di akses lagi sama seperti satu sehat
di sini ku ingin dari tahun sebelumnya lihat jaman dahulu mungkin era globalisasi akan menjadi seperti ke belakang dan depan kelikuan tantangan positif politik kaum hawa antara Adam turun dari langit sanggupkah keturunan Adam melaksanakan perintahnya juga jauhkan rarangan,1,Negatif,di sini ku ingin dari tahun sebelumnya lihat jaman dahulu mungkin era globalisasi akan menjadi seperti ke belakang dan depan kelikuan tantangan positif politik kaum hawa antara adam turun dari langit sanggupkah keturunan adam melaksanakan perintahnya juga jauhkan rarangan
"percuma ni aplikasi, digital tapi offline untuk aktivasinya",1,Negatif,percuma ni aplikasi digital tapi offline untuk aktivasinya
kenapa tiba tiba eror mohon selesaikan masalah ini,1,Negatif,kenapa tiba tiba eror mohon selesaikan masalah ini
aplikasi butut. tolong dong masa tombol kameranya dipencet ga berfungsi. kek mana mau verif. pdhl muka udah jelas ada di kotaknya. apk gjls,1,Negatif,aplikasi butut tolong dong masa tombol kameranya dipencet ga berfungsi kek mana mau verif pdhl muka sudah jelas ada di kotaknya aplikasi gjls
apk wedus,1,Negatif,aplikasi wedus
mantaaafff,4,Positif,mantaaafff
"sudah pernah daftar dan masuk, malah suruh daftar lagi ke Dispenduk juga minta barcode, duh repot nya negaraku",5,Positif,sudah pernah daftar dan masuk malah suruh daftar lagi ke dispenduk juga minta barcode duh repot nya negaraku
login aplikasi aja susah bangke,1,Negatif,login aplikasi saja susah bangke
simple dan membantu,5,Positif,simple dan membantu
tolong min. supaya KK atau ktp bisa di download dari apk,5,Positif,tolong min supaya kk atau ktp bisa di download dari aplikasi
"udah lakuin semua, nik, email, foto, pas dah selesai semua malah di mintain qr, dan harus dapatin qr nya di suruh datang ke dukpail, aplikasi ga jelas, klo tau gitu mah langsung bikin aja KTP asli, tol👎",1,Negatif,sudah lakuin semua nik email foto pas dah selesai semua malah di mintain qr dan harus dapatin qr nya di suruh datang ke dukpail aplikasi ga jelas kalau tau gitu mah langsung bikin saja ktp asli tol
ini kenapa aplikasinya gak bisa dipakai sih?,2,Negatif,ini kenapa aplikasinya tidak bisa dipakai sih
ya Allah sampe sakit tulang belakang ku ambil Poto gk bisa bisa gagal terus dan menahan kelaparan ni demi apk yang nauzubillah cape GK sah dikata,1,Negatif,ya allah sampe sakit tulang belakang ku ambil poto tidak bisa bisa gagal terus dan menahan kelaparan ni demi aplikasi yang nauzubillah cape tidak sah dikata
"apk jarang di pake, login otomatis keluar. Tp masalahnya, kenapa tiap mau login lg, harus masukkan data seperti awal pendaftaran akun apk nya. Setelah ngisi data lg dan vermuk, ujung2 ""data tidak valid"", dan harus ke SIOLA lg. Pertama ngalamin hal seperti ini, di SIOLA didaftarkan ulang oleh petugasnya, baru bisa login. Setelah sekitar sebulan gk dipake lg, muncul troubke seperti diatas lg. Emang apk ini diwajibkan lakukan login tiap hari gitu yaa ????? Gak efektif sama sekali saat digunakan 😡.",2,Negatif,aplikasi jarang di pakai login otomatis keluar tapi masalahnya kenapa tiap mau login lg harus masukkan data seperti awal pendaftaran akun aplikasi nya setelah ngisi data lg dan vermuk ujung data tidak valid dan harus ke siola lg pertama ngalamin hal seperti ini di siola didaftarkan ulang oleh petugasnya baru bisa login setelah sekitar sebulan tidak dipake lg muncul troubke seperti diatas lg emang aplikasi ini diwajibkan lakukan login tiap hari gitu yaa tidak efektif sama sekali saat digunakan
"niatnya online tapi harus ttp ke kantor2 juga, aplikasi pemerintah sekelas pelayanan buat masyarakat, yg bikin apk IT lulusan sd",1,Negatif,niatnya online tapi harus ttp ke kantor juga aplikasi pemerintah sekelas pelayanan buat masyarakat yang bikin aplikasi it lulusan sd
nice system,5,Positif,nice system
sangat bermanfaat dan berguna.,5,Positif,sangat bermanfaat dan berguna
login berulang ga bisa terus. aplikasi abal2 banget,1,Negatif,login berulang ga bisa terus aplikasi abal banget
aplikasinya sudah bagus hanya saja dalam penerapan sehari hari masih menggunakan fisik ktp. lalu pertanyaannya gunanya ini apa..?,5,Positif,aplikasinya sudah bagus hanya saja dalam penerapan sehari hari masih menggunakan fisik ktp lalu pertanyaannya gunanya ini apa
saya baru download krn penasaran,5,Positif,saya baru download karena penasaran
"aplikasi gak guna, download kartu keluarga aja ribet dan lama, di ss gak bisa.",1,Negatif,aplikasi tidak guna download kartu keluarga saja ribet dan lama di ss tidak bisa
bagus,2,Negatif,bagus
"aplikasi pemerintah pea, ga jelas nipuuuu",1,Negatif,aplikasi pemerintah pea ga jelas nipuuuu
mantul,5,Positif,mantul
aplikasi gak jelas,1,Negatif,aplikasi tidak jelas
sangat mempermudah untuk menjalankan pekerjaan & sangat praktis,5,Positif,sangat mempermudah untuk menjalankan pekerjaan sangat praktis
