content,score,sentiment,cleaned_content
Kenapa sertifikat vaksin saya hilang? saya sudah vaksin dosis 1 dan 2! tapi di cek kembali sertifikat nya malah gaada! segera perbaiki banyak yang butuh sertifikat vaksin untuk melamar pekerjaan!,1,Negatif,kenapa sertifikat vaksin saya hilang saya sudah vaksin dosis dan tapi di cek kembali sertifikat nya malah gaada segera perbaiki banyak yang butuh sertifikat vaksin untuk melamar pekerjaan
ini yang sekarang jadi aplikasi judol?,1,Negatif,ini yang sekarang jadi aplikasi judol
"Sangat bagus aplikasi nya, sehingga saya merekomendasikan untuk tidak mendownload nya. Setiap hari terjadi gangguan eror entah kenapa, download sertifikat Vaksin gagal terus, dan menghubungi pusat bantuan pun tidak bisa dikirim apa yang kita keluhkan.",1,Negatif,sangat bagus aplikasi nya sehingga saya merekomendasikan untuk tidak mendownload nya setiap hari terjadi gangguan eror entah kenapa download sertifikat vaksin gagal terus dan menghubungi pusat bantuan pun tidak bisa dikirim apa yang kita keluhkan
"Coba admin buka satu sehat pake hp yg belum daftar trus coba isi jenis kelamin itu ga bisa di klik dan klo ga diisi ga isa liat rapor gmn dong stuck disitu , ga cmn saya doang banyak yg ngalamin udah dari berapa minggu gini aja Update dong perbaiki bug nya",2,Negatif,coba admin buka satu sehat pakai hp yang belum daftar trus coba isi jenis kelamin itu ga bisa di klik dan kalau ga diisi ga isa liat rapor gmn dong stuck disitu ga cmn saya doang banyak yang ngalamin sudah dari berapa minggu gini saja update dong perbaiki bug nya
"PIN nya secara otomatis ga bisa masuk, mutar2 terus sinyalnya",1,Negatif,pin nya secara otomatis ga bisa masuk mutar terus sinyalnya
goooooddddd,5,Positif,goooooddddd
bagus sangat bermanfaat bagi masyarakat Indonesia,5,Positif,bagus sangat bermanfaat bagi masyarakat indonesia
Apk ini kayaknya project gorengan pejabat deh. Masa datanya beda dengan yang APK peduli lindungi. masa iya kosong semua mesti vaksin ulang hadehh!!,1,Negatif,aplikasi ini kayaknya project gorengan pejabat deh masa datanya beda dengan yang aplikasi peduli lindungi masa iya kosong semua mesti vaksin ulang hadehh
udh pernah vaksin 2x tapi pas di liat ga ada belum vaksin,1,Negatif,sudah pernah vaksin x tapi pas di liat ga ada belum vaksin
Gak jelas banget aplikasinya nge crash nggabisa dibuka.,1,Negatif,tidak jelas banget aplikasinya nge crash nggabisa dibuka
"aplikasi membuat banget, padahal udah pusing karna gak tau gimana bisa dapat sertifikat vaksin karna udah lama dari tahun 2021, udah coba ² gak bisa trus coba di aplikasi ini lngsung dapat sertifikat nya👍🏻",4,Positif,aplikasi membuat banget padahal sudah pusing karena tidak tau gimana bisa dapat sertifikat vaksin karena sudah lama dari tahun sudah coba ² tidak bisa trus coba di aplikasi ini lngsung dapat sertifikat nya
"Habisin anggaran berapa nih apk, kok status vaksin saya gak ada ? padahal sudah vaksin booster pas login ke apk sekarang malah tidak ada data, kocak-kocak",1,Negatif,habisin anggaran berapa nih aplikasi kok status vaksin saya tidak ada padahal sudah vaksin booster pas login ke aplikasi sekarang malah tidak ada data kocakkocak
"Ini tidak bisa ubah tanggal kunjungan pemeriksaan kesehatan gratis, stuck setelah menu isi tanggal dan nomor whatsapp",1,Negatif,ini tidak bisa ubah tanggal kunjungan pemeriksaan kesehatan gratis stuck setelah menu isi tanggal dan nomor whatsapp
"pas coba ngisi identitas untuk mengisi jenis kelamin ga bisa ketekan dah di apus dowload ulang dan coba pake hp lain juga ga bisa, itu kenapa yah??? udh ditany ga ad di balas",2,Negatif,pas coba ngisi identitas untuk mengisi jenis kelamin ga bisa ketekan dah di apus dowload ulang dan coba pakai hp lain juga ga bisa itu kenapa yah sudah ditany ga ad di balas
AQ bingung AQ sblumnya blm fertivikas gliran baru donwlod mlh tertulis sudah terdaftar sedangkan sbelmnya g prnh dftr SM sex tp di aplikasi SDH trdftr Denga no lain gmn in solusinya beri saya keterangan yg jelas,2,Negatif,saya bingung saya sblumnya belum fertivikas gliran baru donwlod mlh tertulis sudah terdaftar sedangkan sbelmnya g prnh dftr sm sex tapi di aplikasi sudah trdftr denga no lain gmn in solusinya beri saya keterangan yang jelas
ini apk kenapa si masa sertifikat vaksin gua ilang pas minta bantuan lewat apk nya GK bisa² ke kirim aduan nya,1,Negatif,ini aplikasi kenapa si masa sertifikat vaksin gua ilang pas minta bantuan lewat aplikasi nya tidak bisa² ke kirim aduan nya
mau ubah profil (jenis kelamin) gak bisa di klik. hilangin saja menu jenis kelamin kalau gak diperbaiki.,1,Negatif,mau ubah profil jenis kelamin tidak bisa di klik hilangin saja menu jenis kelamin kalau tidak diperbaiki
"pas masa covid sudah 2 kali vaksin tapi yang muncul di aplikasi cuma 1, sekarang mau cek lagi data nya malah ilang semua tertulis belum vaksin, apa apaan coba?",1,Negatif,pas masa covid sudah kali vaksin tapi yang muncul di aplikasi cuma sekarang mau cek lagi data nya malah ilang semua tertulis belum vaksin apa apaan coba
"kenapa ya kebanyakan aplikasi pemerintah selalu banyak error, bug, dan terkesan dipersulit.. kenapa pak?",1,Negatif,kenapa ya kebanyakan aplikasi pemerintah selalu banyak error bug dan terkesan dipersulit kenapa pak
"aplikasi sampah!!!!!!! mau login aja susahnya minta ampun,harus ngetik pin NIK ktp.pdahal di apk yg lama peduli lindungi gak gini amat...mkin kesini makin menyusahkan aja nih pemerintah!!!!👎👎",5,Positif,aplikasi sampah mau login saja susahnya minta ampunharus ngetik pin nik ktppdahal di aplikasi yang lama peduli lindungi tidak gini amatmkin kesini makin menyusahkan saja nih pemerintah
"ini kenapa saya tidak bisa mengunduh sertifikat vaksin, ada tulisan *sertifikat tidak bisa diunduh"", tolong diperbaiki secepatnya.",2,Negatif,ini kenapa saya tidak bisa mengunduh sertifikat vaksin ada tulisan sertifikat tidak bisa diunduh tolong diperbaiki secepatnya
"Aplikasinya bagus, hanya masih terdapat bug, seperti pilih jenis kelamin ga bisa padahal disuruh melengkapi data, dklik juga ga bisa jenis kelaminnya. Terus utk pembaruan vaksin selain covid yg dilakukan mandiri, kenapa tdk bs diupdate jg di aplikasi?",2,Negatif,aplikasinya bagus hanya masih terdapat bug seperti pilih jenis kelamin ga bisa padahal disuruh melengkapi data dklik juga ga bisa jenis kelaminnya terus untuk pembaruan vaksin selain covid yang dilakukan mandiri kenapa tidak bisa diupdate jg di aplikasi
Good aplikasi,5,Positif,good aplikasi
sd karang saya masih pake satu sehat,4,Positif,sd karang saya masih pakai satu sehat
pengaturan cacat wo ga bisa login aplikasi cacat dulu butuh sekarang malah cacat aplikasi nya,1,Negatif,pengaturan cacat wo ga bisa login aplikasi cacat dulu butuh sekarang malah cacat aplikasi nya
ok banget 👍,5,Positif,ok banget
jenis kelamin ndak bisa di klik,1,Negatif,jenis kelamin ndak bisa di klik
sangat buruk,1,Negatif,sangat buruk
korupsi terooosssss,1,Negatif,korupsi terooosssss
"Mau lengkapi data, tapi kok jenis kelamin aja nggak bisa dipilih, gimana sih...",1,Negatif,mau lengkapi data tapi kok jenis kelamin saja tidak bisa dipilih gimana sih
saya senang bisa masuk di aplikasi satu sehat,5,Positif,saya senang bisa masuk di aplikasi satu sehat
apk kg jelas kg ada sertifikat vaksin nya gembel bat,1,Negatif,aplikasi kg jelas kg ada sertifikat vaksin nya gembel bat
saya login ke aplikasi ini dan ingin mendaftar untuk PKG tetapi diharuskan melengkapi identitas diri terlebih dahulu. saat saya melengkapi identitas diri kolom jenis kelamin tidak bisa dipilih yang mana kolom ini adalah wajib diisi. kenapa kolom jenis kelamin ini tidak bisa diisi di device saya? apakah kesalahan device atau kesalahan sistem? lalu bagaimana saya akan melanjutkan proses pendaftaran PKG jika masalah ini tidak teratasi?,1,Negatif,saya login ke aplikasi ini dan ingin mendaftar untuk pkg tetapi diharuskan melengkapi identitas diri terlebih dahulu saat saya melengkapi identitas diri kolom jenis kelamin tidak bisa dipilih yang mana kolom ini adalah wajib diisi kenapa kolom jenis kelamin ini tidak bisa diisi di device saya apakah kesalahan device atau kesalahan sistem lalu bagaimana saya akan melanjutkan proses pendaftaran pkg jika masalah ini tidak teratasi
gak bisa buka surat vaksin. tolong lebih diupdate lg,1,Negatif,tidak bisa buka surat vaksin tolong lebih diupdate lg
apa coba ngga bisa download sertifikat vaksinnya,1,Negatif,apa coba ngga bisa download sertifikat vaksinnya
"mau isi data pas pilih jenis kelamin malah gak bisa dipencet kotak pilihannya, gimana mau daftar",1,Negatif,mau isi data pas pilih jenis kelamin malah tidak bisa dipencet kotak pilihannya gimana mau daftar
"edit data, jenis kelamin tidak bisa di klik",2,Negatif,edit data jenis kelamin tidak bisa di klik
"APLIKASI CACAT. DISURUH LENGKAPI DATA, PAS MAU MILIH JENIS KELAMIN DI KLIK MALAH GAK BISA.",1,Negatif,aplikasi cacat disuruh lengkapi data pas mau milih jenis kelamin di klik malah tidak bisa
"Tiap buka aplikasi minta update terus, gak jelas ini aplikasi",1,Negatif,tiap buka aplikasi minta update terus tidak jelas ini aplikasi
ganti kelamin aja gak bisa,2,Negatif,ganti kelamin saja tidak bisa
"kenapa mau isi profil untuk jenis kelamin tidak bisa dipencet woi,heran kenapa aplikasi dari pemerintah pasti ribet dan jelek apa2 aplikasi apa2 aplikasi tapi ujung2nya ribet dan jelek bgt,gini amaaaattt siiiiihhhhhh hadeeehhh",1,Negatif,kenapa mau isi profil untuk jenis kelamin tidak bisa dipencet woiheran kenapa aplikasi dari pemerintah pasti ribet dan jelek apa aplikasi apa aplikasi tapi ujungnya ribet dan jelek bgtgini amaaaattt siiiiihhhhhh hadeeehhh
"hiyaaaaaaa , aplikasinya dibajak eaaaa",1,Negatif,hiyaaaaaaa aplikasinya dibajak eaaaa
"udh lapor berkali kali , sama cs yang pertama sudah dikasih solusi tp blm ada perubahan , lapor lagi sama cs ke dua malah gak ada solusi dan cs nya ngomongnya gk enak bngt smpe jengkel pdhl cs pertama ngasih solusi walau permasalahaannya gak di tanggepin, udh 3 hari masalhanya gak kelar karna lapor cs di wa juga gak ada solusinya",1,Negatif,sudah lapor berkali kali sama cs yang pertama sudah dikasih solusi tapi belum ada perubahan lapor lagi sama cs ke dua malah tidak ada solusi dan cs nya ngomongnya tidak enak bngt smpe jengkel pdhl cs pertama ngasih solusi walau permasalahaannya tidak di tanggepin sudah hari masalhanya tidak kelar karena lapor cs di wa juga tidak ada solusinya
"belum lama pakai, jadi belum terlalu tau",2,Negatif,belum lama pakai jadi belum terlalu tau
mantap.,5,Positif,mantap
"asli ini tolong lah ini milih opsi jenis kelamin ga bisa dipilih apa apa, aplikasi sekelas pemerintahan gini mulu perasaan, uang anggaran aplikasi gede ini , masa kek gini",1,Negatif,asli ini tolong lah ini milih opsi jenis kelamin ga bisa dipilih apa apa aplikasi sekelas pemerintahan gini mulu perasaan uang anggaran aplikasi gede ini masa kek gini
okeee,5,Positif,okeee
"Lah , kok kosong hasil vaksin saya ,udah pernh vaksin malah ga kedata, halah..",1,Negatif,lah kok kosong hasil vaksin saya sudah pernh vaksin malah ga kedata halah
"tidak bisa pilih jenis kelamin saat melengkapi profil, mohon diperbaiki karena tidak bisa daftar cek kesehatan gratis",4,Positif,tidak bisa pilih jenis kelamin saat melengkapi profil mohon diperbaiki karena tidak bisa daftar cek kesehatan gratis
"ini apk kenapa ya dah datanya pernah bocor sekarang malah login ulang buat ambil bukti sertifikat vaksin mah gak ada piye too, banyakan pola jadi eror semua, yg bener lah pliss",1,Negatif,ini aplikasi kenapa ya dah datanya pernah bocor sekarang malah login ulang buat ambil bukti sertifikat vaksin mah tidak ada piye too banyakan pola jadi eror semua yang bener lah pliss
"Aplikasi ngga mutu, sertifikat vaksin malah ilang",1,Negatif,aplikasi ngga mutu sertifikat vaksin malah ilang
"Saya tidak pernah daftar cek kesehatan gratis. Tiba-tiba ada notifikasi saya harus cek kesehatan dengan jadwal mendadak. Saya tidak datang. Ajaibnya, sudah ada saja hasilnya. Keren sekali aplikasi ini.",1,Negatif,saya tidak pernah daftar cek kesehatan gratis tibatiba ada notifikasi saya harus cek kesehatan dengan jadwal mendadak saya tidak datang ajaibnya sudah ada saja hasilnya keren sekali aplikasi ini
hasil sertifikat vaksin tidak dapat di unduh,2,Negatif,hasil sertifikat vaksin tidak dapat di unduh
propaganda,1,Negatif,propaganda
"suruh melengkapi data tapi jenis kelamin tidak bisa di pilih dan tidak bisa disimpan, aplikasi masih ada bug QC ne gak bermutu",1,Negatif,suruh melengkapi data tapi jenis kelamin tidak bisa di pilih dan tidak bisa disimpan aplikasi masih ada bug qc ne tidak bermutu
aplikasi gak jelas hasil cek kesehatan gratis dikirim ke aplikasi ini.. pas mau dibuka gak bisa.. sudah dicoba berbagai cara tetap gak bisa.. hadeuh..,1,Negatif,aplikasi tidak jelas hasil cek kesehatan gratis dikirim ke aplikasi ini pas mau dibuka tidak bisa sudah dicoba berbagai cara tetap tidak bisa hadeuh
"susah bet buat login, pas verifikasi email kodenya gk dikirim kirim. trs pas nyoba pake no hp akun tidak tersedia jemboet.",1,Negatif,susah bet buat login pas verifikasi email kodenya tidak dikirim kirim trs pas nyoba pakai no hp akun tidak tersedia jemboet
"aplikasi tidak berguna, buat susah aja, mau download sertifikat covid selalu eror dan tidak diberi kejelasan penyebabnya",1,Negatif,aplikasi tidak berguna buat susah saja mau download sertifikat covid selalu eror dan tidak diberi kejelasan penyebabnya
"ini apk nya ribet bgt, lupa nomor telepon tapi ttp ngirim kode verif ke no lama. pake email pun kode nya ga masuk.",1,Negatif,ini aplikasi nya ribet banget lupa nomor telepon tapi ttp ngirim kode verif ke no lama pakai email pun kode nya ga masuk
"sangat membantu d sela2 kesibukan kami bekerja dan ada program cek kesehatan dari petugas Srikandi puskesmas manggar yg meluangkan waktu untuk cek kesehatan d ktr kami,puskesmas manggar terbaik",5,Positif,sangat membantu d sela kesibukan kami bekerja dan ada program cek kesehatan dari petugas srikandi puskesmas manggar yang meluangkan waktu untuk cek kesehatan d ktr kamipuskesmas manggar terbaik
"Minta kode verifikasi lewat email, sudah berjam-jam baru masuk kodenya. Sedangkan 2 menit saja sudah tidak bisa kodenya. Emang ga niat ni aplikasinya",1,Negatif,minta kode verifikasi lewat email sudah berjamjam baru masuk kodenya sedangkan menit saja sudah tidak bisa kodenya emang ga niat ni aplikasinya
"status vaksin jadi ""belum vaksin"" padahal udah vaksin 3 kali aplikasi kocak nyusahin doang",1,Negatif,status vaksin jadi belum vaksin padahal sudah vaksin kali aplikasi kocak nyusahin doang
login disuruh masukin kode tapi gada kode apapun yg masuk di email. udh coba pake email lain tapi masih sama. aneh,1,Negatif,login disuruh masukin kode tapi gada kode apapun yang masuk di email sudah coba pakai email lain tapi masih sama aneh
"ga bsa klik jenis kelaminnya dong, dikirain hpnya lag, ternyata aplikasinya tolong di perbaiki lg mau pakai jdi tidak bisa, tidak membantu",1,Negatif,ga bsa klik jenis kelaminnya dong dikirain hpnya lag ternyata aplikasinya tolong di perbaiki lg mau pakai jdi tidak bisa tidak membantu
"buruk sekali , setelah update data vaksin saya hilang semua , ubah data pilih jenis kelamin saja tidak bisa dipencet padalan wajib diisi tulisannya merah , tolong ini gimana solusinya",1,Negatif,buruk sekali setelah update data vaksin saya hilang semua ubah data pilih jenis kelamin saja tidak bisa dipencet padalan wajib diisi tulisannya merah tolong ini gimana solusinya
baik,5,Positif,baik
"apk sudah di download tapi pas di buk apk nya hitam semua, tolong dong di perbaiki lagi",1,Negatif,aplikasi sudah di download tapi pas di buk aplikasi nya hitam semua tolong dong di perbaiki lagi
"Ada bug untuk isi profil pilih jenis kelamin, tidak bisa diklik. Lalu, ketika ingin verifikasi email, kode otp tidak muncul di email.",2,Negatif,ada bug untuk isi profil pilih jenis kelamin tidak bisa diklik lalu ketika ingin verifikasi email kode otp tidak muncul di email
"aplikasi aneh ,bisa bisanya udah di vaksin pas mau download kartu vaksin sekarang malah ga ada data nya keterangan belum di vaksin emng sih aplikasi pemerintahan ga ada yg bener kebanyakan ,",1,Negatif,aplikasi aneh bisa bisanya sudah di vaksin pas mau download kartu vaksin sekarang malah ga ada data nya keterangan belum di vaksin emng sih aplikasi pemerintahan ga ada yang bener kebanyakan
aplikasi jelek,1,Negatif,aplikasi jelek
"PONSEL HILANG EMAIL DAN NOMERNYA SUDAH TIDAK ADA , GABISA AKSES BUAT SERTIFIKAT VAKSINYA PADAHAL BUTUH BUAT PEKERJAAN MASSA VAKSIN LAGI 2X",1,Negatif,ponsel hilang email dan nomernya sudah tidak ada gabisa akses buat sertifikat vaksinya padahal butuh buat pekerjaan massa vaksin lagi x
kenapa app di update malah di tulis belum vaksin... 🤦‍♀️🤦‍♀️,2,Negatif,kenapa app di update malah di tulis belum vaksin
"ribet banget cuma grgr udh pernh daftar tapi gak bisa pake no tlpn lain atau email lain.. bahkan masuk akun yg udah di buatin manial dari pukesmas aja gak bisa masuk ke apk nya,, nyusahin orang² yg bikin surat kesehatan udah gtu gak beres lgi udh di cek leb juga",1,Negatif,ribet banget cuma grgr sudah pernh daftar tapi tidak bisa pakai no tlpn lain atau email lain bahkan masuk akun yang sudah di buatin manial dari pukesmas saja tidak bisa masuk ke aplikasi nya nyusahin orang² yang bikin surat kesehatan sudah gtu tidak beres lgi sudah di cek leb juga
